Date,Open,High,Low,Close,Volume,Dividends,Stock_Splits,Ticker,Name
2024-12-03 00:00:00-05:00,6042.97021484375,6052.06982421875,6033.39013671875,6049.8798828125,4095000000,0.0,0.0,GSPC,S&P 500
2024-12-04 00:00:00-05:00,6069.39013671875,6089.83984375,6061.06005859375,6086.490234375,4003390000,0.0,0.0,GSPC,S&P 500
2024-12-05 00:00:00-05:00,6089.02978515625,6094.5498046875,6072.89990234375,6075.10986328125,4212020000,0.0,0.0,GSPC,S&P 500
2024-12-06 00:00:00-05:00,6081.3798828125,6099.97021484375,6079.97998046875,6090.27001953125,3924830000,0.0,0.0,GSPC,S&P 500
2024-12-09 00:00:00-05:00,6083.009765625,6088.509765625,6048.6298828125,6052.85009765625,4556460000,0.0,0.0,GSPC,S&P 500
2024-12-10 00:00:00-05:00,6057.58984375,6065.39990234375,6029.89013671875,6034.91015625,4048410000,0.0,0.0,GSPC,S&P 500
2024-12-11 00:00:00-05:00,6060.14990234375,6092.58984375,6060.14990234375,6084.18994140625,4269950000,0.0,0.0,GSPC,S&P 500
2024-12-12 00:00:00-05:00,6074.2900390625,6079.68017578125,6051.25,6051.25,3678010000,0.0,0.0,GSPC,S&P 500
2024-12-13 00:00:00-05:00,6068.169921875,6078.580078125,6035.77001953125,6051.08984375,3584960000,0.0,0.0,GSPC,S&P 500
2024-12-16 00:00:00-05:00,6063.7900390625,6085.18994140625,6059.14013671875,6074.080078125,4391100000,0.0,0.0,GSPC,S&P 500
2024-12-17 00:00:00-05:00,6052.5498046875,6057.68017578125,6035.18994140625,6050.60986328125,4544500000,0.0,0.0,GSPC,S&P 500
2024-12-18 00:00:00-05:00,6047.64990234375,6070.669921875,5867.7900390625,5872.16015625,5246960000,0.0,0.0,GSPC,S&P 500
2024-12-19 00:00:00-05:00,5912.7099609375,5935.52001953125,5866.06982421875,5867.080078125,4896880000,0.0,0.0,GSPC,S&P 500
2024-12-20 00:00:00-05:00,5842.0,5982.06005859375,5832.2998046875,5930.85009765625,8223220000,0.0,0.0,GSPC,S&P 500
2024-12-23 00:00:00-05:00,5940.25,5978.25,5902.56982421875,5974.06982421875,3593280000,0.0,0.0,GSPC,S&P 500
2024-12-24 00:00:00-05:00,5984.6298828125,6040.10009765625,5981.43994140625,6040.0400390625,1757720000,0.0,0.0,GSPC,S&P 500
2024-12-26 00:00:00-05:00,6024.97021484375,6049.75,6007.3701171875,6037.58984375,2904530000,0.0,0.0,GSPC,S&P 500
2024-12-27 00:00:00-05:00,6006.169921875,6006.169921875,5932.9501953125,5970.83984375,3159610000,0.0,0.0,GSPC,S&P 500
2024-12-30 00:00:00-05:00,5920.669921875,5940.7900390625,5869.16015625,5906.93994140625,3433250000,0.0,0.0,GSPC,S&P 500
2024-12-31 00:00:00-05:00,5919.740234375,5929.740234375,5868.85986328125,5881.6298828125,3128350000,0.0,0.0,GSPC,S&P 500
2025-01-02 00:00:00-05:00,5903.259765625,5935.08984375,5829.52978515625,5868.5498046875,3621680000,0.0,0.0,GSPC,S&P 500
2025-01-03 00:00:00-05:00,5891.06982421875,5949.33984375,5888.66015625,5942.47021484375,3667340000,0.0,0.0,GSPC,S&P 500
2025-01-06 00:00:00-05:00,5982.81005859375,6021.0400390625,5960.009765625,5975.3798828125,4940120000,0.0,0.0,GSPC,S&P 500
2025-01-07 00:00:00-05:00,5993.259765625,6000.68017578125,5890.68017578125,5909.02978515625,4517330000,0.0,0.0,GSPC,S&P 500
2025-01-08 00:00:00-05:00,5910.66015625,5927.89013671875,5874.77978515625,5918.25,4441740000,0.0,0.0,GSPC,S&P 500
2025-01-10 00:00:00-05:00,5890.35009765625,5890.35009765625,5807.77978515625,5827.0400390625,4751930000,0.0,0.0,GSPC,S&P 500
2025-01-13 00:00:00-05:00,5782.02001953125,5838.60986328125,5773.31005859375,5836.22021484375,4421200000,0.0,0.0,GSPC,S&P 500
2025-01-14 00:00:00-05:00,5859.27001953125,5871.919921875,5805.419921875,5842.91015625,4142280000,0.0,0.0,GSPC,S&P 500
2025-01-15 00:00:00-05:00,5905.2099609375,5960.60986328125,5905.2099609375,5949.91015625,4544570000,0.0,0.0,GSPC,S&P 500
2025-01-16 00:00:00-05:00,5963.60986328125,5964.68994140625,5930.72021484375,5937.33984375,4285810000,0.0,0.0,GSPC,S&P 500
2025-01-17 00:00:00-05:00,5995.39990234375,6014.9599609375,5978.43994140625,5996.66015625,4366830000,0.0,0.0,GSPC,S&P 500
2025-01-21 00:00:00-05:00,6014.1201171875,6051.509765625,6006.8798828125,6049.240234375,4702920000,0.0,0.0,GSPC,S&P 500
2025-01-22 00:00:00-05:00,6081.39013671875,6100.81005859375,6076.1298828125,6086.3701171875,4323040000,0.0,0.0,GSPC,S&P 500
2025-01-23 00:00:00-05:00,6076.31982421875,6118.72998046875,6074.669921875,6118.7099609375,4432250000,0.0,0.0,GSPC,S&P 500
2025-01-24 00:00:00-05:00,6121.43017578125,6128.18017578125,6088.740234375,6101.240234375,4214250000,0.0,0.0,GSPC,S&P 500
2025-01-27 00:00:00-05:00,5969.0400390625,6017.169921875,5962.919921875,6012.27978515625,5198750000,0.0,0.0,GSPC,S&P 500
2025-01-28 00:00:00-05:00,6026.97021484375,6074.5400390625,5994.6298828125,6067.7001953125,4473640000,0.0,0.0,GSPC,S&P 500
2025-01-29 00:00:00-05:00,6057.7001953125,6062.830078125,6012.9599609375,6039.31005859375,4115310000,0.0,0.0,GSPC,S&P 500
2025-01-30 00:00:00-05:00,6050.75,6086.64013671875,6027.4599609375,6071.169921875,4634620000,0.0,0.0,GSPC,S&P 500
2025-01-31 00:00:00-05:00,6096.7900390625,6120.91015625,6030.93017578125,6040.52978515625,4843770000,0.0,0.0,GSPC,S&P 500
2025-02-03 00:00:00-05:00,5969.64990234375,6022.1298828125,5923.93017578125,5994.56982421875,4797210000,0.0,0.0,GSPC,S&P 500
2025-02-04 00:00:00-05:00,5998.14013671875,6042.47998046875,5990.8701171875,6037.8798828125,4410160000,0.0,0.0,GSPC,S&P 500
2025-02-05 00:00:00-05:00,6020.4501953125,6062.85986328125,6007.06005859375,6061.47998046875,4756250000,0.0,0.0,GSPC,S&P 500
2025-02-06 00:00:00-05:00,6072.22021484375,6084.02978515625,6046.830078125,6083.56982421875,4847120000,0.0,0.0,GSPC,S&P 500
2025-02-07 00:00:00-05:00,6083.1298828125,6101.27978515625,6019.9599609375,6025.990234375,4766900000,0.0,0.0,GSPC,S&P 500
2025-02-10 00:00:00-05:00,6046.39990234375,6073.3798828125,6044.83984375,6066.43994140625,4458760000,0.0,0.0,GSPC,S&P 500
2025-02-11 00:00:00-05:00,6049.31982421875,6076.27978515625,6042.33984375,6068.5,4324880000,0.0,0.0,GSPC,S&P 500
2025-02-12 00:00:00-05:00,6025.080078125,6063.0,6003.0,6051.97021484375,4627960000,0.0,0.0,GSPC,S&P 500
2025-02-13 00:00:00-05:00,6060.58984375,6116.91015625,6050.9501953125,6115.06982421875,4763800000,0.0,0.0,GSPC,S&P 500
2025-02-14 00:00:00-05:00,6115.52001953125,6127.47021484375,6107.6201171875,6114.6298828125,4335190000,0.0,0.0,GSPC,S&P 500
2025-02-18 00:00:00-05:00,6121.60009765625,6129.6298828125,6099.509765625,6129.580078125,4684980000,0.0,0.0,GSPC,S&P 500
2025-02-19 00:00:00-05:00,6117.759765625,6147.43017578125,6111.14990234375,6144.14990234375,4562330000,0.0,0.0,GSPC,S&P 500
2025-02-20 00:00:00-05:00,6134.5,6134.5,6084.58984375,6117.52001953125,4813690000,0.0,0.0,GSPC,S&P 500
2025-02-21 00:00:00-05:00,6114.10009765625,6114.81982421875,6008.56005859375,6013.1298828125,5434560000,0.0,0.0,GSPC,S&P 500
2025-02-24 00:00:00-05:00,6026.68994140625,6043.64990234375,5977.830078125,5983.25,4990120000,0.0,0.0,GSPC,S&P 500
2025-02-25 00:00:00-05:00,5982.72998046875,5992.64990234375,5908.490234375,5955.25,5374690000,0.0,0.0,GSPC,S&P 500
2025-02-26 00:00:00-05:00,5970.8701171875,6009.81982421875,5932.68994140625,5956.06005859375,4869580000,0.0,0.0,GSPC,S&P 500
2025-02-27 00:00:00-05:00,5981.8798828125,5993.68994140625,5858.77978515625,5861.56982421875,5057680000,0.0,0.0,GSPC,S&P 500
2025-02-28 00:00:00-05:00,5856.740234375,5959.39990234375,5837.66015625,5954.5,6441140000,0.0,0.0,GSPC,S&P 500
2025-03-03 00:00:00-05:00,5968.330078125,5986.08984375,5810.91015625,5849.72021484375,5613850000,0.0,0.0,GSPC,S&P 500
2025-03-04 00:00:00-05:00,5811.97998046875,5865.080078125,5732.58984375,5778.14990234375,6138110000,0.0,0.0,GSPC,S&P 500
2025-03-05 00:00:00-05:00,5781.35986328125,5860.58984375,5742.35009765625,5842.6298828125,5285970000,0.0,0.0,GSPC,S&P 500
2025-03-06 00:00:00-05:00,5785.8701171875,5812.080078125,5711.64013671875,5738.52001953125,5165080000,0.0,0.0,GSPC,S&P 500
2025-03-07 00:00:00-05:00,5726.009765625,5783.009765625,5666.2900390625,5770.2001953125,5705140000,0.0,0.0,GSPC,S&P 500
2025-03-10 00:00:00-04:00,5705.3701171875,5705.3701171875,5564.02001953125,5614.56005859375,6409370000,0.0,0.0,GSPC,S&P 500
2025-03-11 00:00:00-04:00,5603.64990234375,5636.2998046875,5528.41015625,5572.06982421875,6221240000,0.0,0.0,GSPC,S&P 500
2025-03-12 00:00:00-04:00,5624.83984375,5642.18994140625,5546.08984375,5599.2998046875,5219830000,0.0,0.0,GSPC,S&P 500
2025-03-13 00:00:00-04:00,5594.4501953125,5597.77978515625,5504.64990234375,5521.52001953125,5018980000,0.0,0.0,GSPC,S&P 500
2025-03-14 00:00:00-04:00,5563.85009765625,5645.27001953125,5563.85009765625,5638.93994140625,4863180000,0.0,0.0,GSPC,S&P 500
2025-03-17 00:00:00-04:00,5635.60009765625,5703.52001953125,5631.1201171875,5675.1201171875,5031770000,0.0,0.0,GSPC,S&P 500
2025-03-18 00:00:00-04:00,5654.52978515625,5654.52978515625,5597.759765625,5614.66015625,4666270000,0.0,0.0,GSPC,S&P 500
2025-03-19 00:00:00-04:00,5632.3701171875,5715.330078125,5622.2001953125,5675.2900390625,4660090000,0.0,0.0,GSPC,S&P 500
2025-03-20 00:00:00-04:00,5646.919921875,5711.14990234375,5632.330078125,5662.89013671875,4678420000,0.0,0.0,GSPC,S&P 500
2025-03-21 00:00:00-04:00,5630.72998046875,5670.83984375,5603.10009765625,5667.56005859375,9367460000,0.0,0.0,GSPC,S&P 500
2025-03-24 00:00:00-04:00,5718.080078125,5775.14013671875,5718.080078125,5767.56982421875,4517990000,0.0,0.0,GSPC,S&P 500
2025-03-25 00:00:00-04:00,5775.9599609375,5786.9501953125,5760.419921875,5776.64990234375,4467340000,0.0,0.0,GSPC,S&P 500
2025-03-26 00:00:00-04:00,5771.66015625,5783.6201171875,5694.41015625,5712.2001953125,4183140000,0.0,0.0,GSPC,S&P 500
2025-03-27 00:00:00-04:00,5695.64013671875,5732.27978515625,5670.93994140625,5693.31005859375,4403460000,0.0,0.0,GSPC,S&P 500
2025-03-28 00:00:00-04:00,5679.2001953125,5685.89013671875,5572.419921875,5580.93994140625,4513330000,0.0,0.0,GSPC,S&P 500
2025-03-31 00:00:00-04:00,5527.91015625,5627.56005859375,5488.72998046875,5611.85009765625,5257250000,0.0,0.0,GSPC,S&P 500
2025-04-01 00:00:00-04:00,5597.52978515625,5650.56982421875,5558.52001953125,5633.06982421875,4434500000,0.0,0.0,GSPC,S&P 500
2025-04-02 00:00:00-04:00,5580.759765625,5695.31005859375,5571.47998046875,5670.97021484375,4243830000,0.0,0.0,GSPC,S&P 500
2025-04-03 00:00:00-04:00,5492.740234375,5499.52978515625,5390.830078125,5396.52001953125,7210470000,0.0,0.0,GSPC,S&P 500
2025-04-04 00:00:00-04:00,5292.14013671875,5292.14013671875,5069.89990234375,5074.080078125,8853500000,0.0,0.0,GSPC,S&P 500
2025-04-07 00:00:00-04:00,4953.7900390625,5246.56982421875,4835.0400390625,5062.25,8691980000,0.0,0.0,GSPC,S&P 500
2025-04-08 00:00:00-04:00,5193.56982421875,5267.47021484375,4910.419921875,4982.77001953125,7408140000,0.0,0.0,GSPC,S&P 500
2025-04-09 00:00:00-04:00,4965.27978515625,5481.33984375,4948.43017578125,5456.89990234375,9489600000,0.0,0.0,GSPC,S&P 500
2025-04-10 00:00:00-04:00,5353.14990234375,5353.14990234375,5115.27001953125,5268.0498046875,6677140000,0.0,0.0,GSPC,S&P 500
2025-04-11 00:00:00-04:00,5255.56005859375,5381.4599609375,5220.77001953125,5363.35986328125,5602550000,0.0,0.0,GSPC,S&P 500
2025-04-14 00:00:00-04:00,5441.9599609375,5459.4599609375,5358.02001953125,5405.97021484375,5031440000,0.0,0.0,GSPC,S&P 500
2025-04-15 00:00:00-04:00,5411.990234375,5450.41015625,5386.43994140625,5396.6298828125,4317110000,0.0,0.0,GSPC,S&P 500
2025-04-16 00:00:00-04:00,5335.75,5367.240234375,5220.7900390625,5275.7001953125,4607750000,0.0,0.0,GSPC,S&P 500
2025-04-17 00:00:00-04:00,5305.4501953125,5328.31005859375,5255.580078125,5282.7001953125,4714880000,0.0,0.0,GSPC,S&P 500
2025-04-21 00:00:00-04:00,5232.93994140625,5232.93994140625,5101.6298828125,5158.2001953125,4226340000,0.0,0.0,GSPC,S&P 500
2025-04-22 00:00:00-04:00,5207.669921875,5309.60986328125,5207.669921875,5287.759765625,4666950000,0.0,0.0,GSPC,S&P 500
2025-04-23 00:00:00-04:00,5395.919921875,5469.68994140625,5356.169921875,5375.85986328125,5371390000,0.0,0.0,GSPC,S&P 500
2025-04-24 00:00:00-04:00,5381.3798828125,5489.39990234375,5371.9599609375,5484.77001953125,4697710000,0.0,0.0,GSPC,S&P 500
2025-04-25 00:00:00-04:00,5489.72998046875,5528.10986328125,5455.85986328125,5525.2099609375,4236580000,0.0,0.0,GSPC,S&P 500
2025-04-28 00:00:00-04:00,5529.22021484375,5553.66015625,5468.64013671875,5528.75,4257880000,0.0,0.0,GSPC,S&P 500
2025-04-29 00:00:00-04:00,5508.8701171875,5571.9501953125,5505.7001953125,5560.830078125,4747150000,0.0,0.0,GSPC,S&P 500
2025-04-30 00:00:00-04:00,5499.43994140625,5581.83984375,5433.240234375,5569.06005859375,5449490000,0.0,0.0,GSPC,S&P 500
2025-05-01 00:00:00-04:00,5625.14013671875,5658.91015625,5597.35009765625,5604.14013671875,4935270000,0.0,0.0,GSPC,S&P 500
2025-05-02 00:00:00-04:00,5645.8798828125,5700.7001953125,5642.27978515625,5686.669921875,4854380000,0.0,0.0,GSPC,S&P 500
2025-05-05 00:00:00-04:00,5655.31982421875,5683.3798828125,5634.47998046875,5650.3798828125,4358260000,0.0,0.0,GSPC,S&P 500
2025-05-06 00:00:00-04:00,5605.8701171875,5649.580078125,5586.0400390625,5606.91015625,4717260000,0.0,0.0,GSPC,S&P 500
2025-05-07 00:00:00-04:00,5614.18017578125,5654.72998046875,5578.64013671875,5631.27978515625,4987440000,0.0,0.0,GSPC,S&P 500
2025-05-08 00:00:00-04:00,5663.60009765625,5720.10009765625,5635.3798828125,5663.93994140625,5627400000,0.0,0.0,GSPC,S&P 500
2025-05-09 00:00:00-04:00,5679.64990234375,5691.68994140625,5644.14990234375,5659.91015625,4645090000,0.0,0.0,GSPC,S&P 500
2025-05-12 00:00:00-04:00,5807.2001953125,5845.3701171875,5786.080078125,5844.18994140625,6014580000,0.0,0.0,GSPC,S&P 500
2025-05-13 00:00:00-04:00,5854.14990234375,5906.64013671875,5845.02001953125,5886.5498046875,5516290000,0.0,0.0,GSPC,S&P 500
2025-05-14 00:00:00-04:00,5896.740234375,5906.5498046875,5872.10986328125,5892.580078125,5233450000,0.0,0.0,GSPC,S&P 500
2025-05-15 00:00:00-04:00,5869.81982421875,5924.2099609375,5865.16015625,5916.93017578125,4991290000,0.0,0.0,GSPC,S&P 500
2025-05-16 00:00:00-04:00,5929.08984375,5958.6201171875,5907.35986328125,5958.3798828125,4850850000,0.0,0.0,GSPC,S&P 500
2025-05-19 00:00:00-04:00,5902.8798828125,5968.60986328125,5895.68994140625,5963.60009765625,4144010000,0.0,0.0,GSPC,S&P 500
2025-05-20 00:00:00-04:00,5944.66015625,5953.06005859375,5909.259765625,5940.4599609375,4416850000,0.0,0.0,GSPC,S&P 500
2025-05-21 00:00:00-04:00,5910.18017578125,5938.3701171875,5830.91015625,5844.60986328125,5254250000,0.0,0.0,GSPC,S&P 500
2025-05-22 00:00:00-04:00,5841.259765625,5878.080078125,5825.81982421875,5842.009765625,5157050000,0.0,0.0,GSPC,S&P 500
2025-05-23 00:00:00-04:00,5781.89013671875,5829.509765625,5767.41015625,5802.81982421875,4662820000,0.0,0.0,GSPC,S&P 500
2025-05-27 00:00:00-04:00,5854.06982421875,5924.330078125,5854.06982421875,5921.5400390625,5366380000,0.0,0.0,GSPC,S&P 500
2025-05-28 00:00:00-04:00,5925.5400390625,5939.919921875,5881.8798828125,5888.5498046875,4665050000,0.0,0.0,GSPC,S&P 500
2025-05-29 00:00:00-04:00,5939.9599609375,5943.1298828125,5873.7998046875,5912.169921875,4569750000,0.0,0.0,GSPC,S&P 500
2025-05-30 00:00:00-04:00,5903.669921875,5922.14013671875,5843.66015625,5911.68994140625,6378540000,0.0,0.0,GSPC,S&P 500
2025-06-02 00:00:00-04:00,5896.68017578125,5937.39990234375,5861.43017578125,5935.93994140625,4832240000,0.0,0.0,GSPC,S&P 500
2025-06-03 00:00:00-04:00,5938.56005859375,5981.35009765625,5929.0,5970.3701171875,5026680000,0.0,0.0,GSPC,S&P 500
2025-06-04 00:00:00-04:00,5978.93994140625,5990.47998046875,5966.10986328125,5970.81005859375,4767050000,0.0,0.0,GSPC,S&P 500
2025-06-05 00:00:00-04:00,5985.669921875,5999.7001953125,5921.2001953125,5939.2998046875,5091850000,0.0,0.0,GSPC,S&P 500
2025-06-06 00:00:00-04:00,5987.06005859375,6016.8701171875,5978.6298828125,6000.35986328125,4355710000,0.0,0.0,GSPC,S&P 500
2025-06-09 00:00:00-04:00,6004.6298828125,6021.31005859375,5994.18017578125,6005.8798828125,4642360000,0.0,0.0,GSPC,S&P 500
2025-06-10 00:00:00-04:00,6009.91015625,6043.009765625,6000.27978515625,6038.81005859375,4882880000,0.0,0.0,GSPC,S&P 500
2025-06-11 00:00:00-04:00,6049.3798828125,6059.39990234375,6002.31982421875,6022.240234375,5111550000,0.0,0.0,GSPC,S&P 500
2025-06-12 00:00:00-04:00,6009.89990234375,6045.43017578125,6003.8798828125,6045.259765625,4669500000,0.0,0.0,GSPC,S&P 500
2025-06-13 00:00:00-04:00,6000.56005859375,6026.16015625,5963.2099609375,5976.97021484375,5258910000,0.0,0.0,GSPC,S&P 500
2025-06-16 00:00:00-04:00,6004.0,6050.830078125,6004.0,6033.10986328125,5111710000,0.0,0.0,GSPC,S&P 500
2025-06-17 00:00:00-04:00,6012.14990234375,6023.25,5974.7998046875,5982.72021484375,4955700000,0.0,0.0,GSPC,S&P 500
2025-06-18 00:00:00-04:00,5987.93017578125,6018.25,5971.89013671875,5980.8701171875,5106470000,0.0,0.0,GSPC,S&P 500
2025-06-20 00:00:00-04:00,5999.669921875,6018.2001953125,5952.56005859375,5967.83984375,7451500000,0.0,0.0,GSPC,S&P 500
2025-06-23 00:00:00-04:00,5969.669921875,6028.77001953125,5943.22998046875,6025.169921875,5597000000,0.0,0.0,GSPC,S&P 500
2025-06-24 00:00:00-04:00,6061.2099609375,6101.759765625,6059.25,6092.18017578125,5443690000,0.0,0.0,GSPC,S&P 500
2025-06-25 00:00:00-04:00,6104.22998046875,6108.509765625,6080.08984375,6092.16015625,5171110000,0.0,0.0,GSPC,S&P 500
2025-06-26 00:00:00-04:00,6112.08984375,6146.52001953125,6107.27001953125,6141.02001953125,5308140000,0.0,0.0,GSPC,S&P 500
2025-06-27 00:00:00-04:00,6150.7001953125,6187.68017578125,6132.35009765625,6173.06982421875,7889350000,0.0,0.0,GSPC,S&P 500
2025-06-30 00:00:00-04:00,6193.35986328125,6215.080078125,6174.97021484375,6204.9501953125,5782900000,0.0,0.0,GSPC,S&P 500
2025-07-01 00:00:00-04:00,6187.25,6210.77978515625,6177.97021484375,6198.009765625,6275310000,0.0,0.0,GSPC,S&P 500
2025-07-02 00:00:00-04:00,6193.8798828125,6227.60009765625,6188.2900390625,6227.419921875,5645710000,0.0,0.0,GSPC,S&P 500
2025-07-03 00:00:00-04:00,6246.4599609375,6284.64990234375,6246.4599609375,6279.35009765625,3378110000,0.0,0.0,GSPC,S&P 500
2025-07-07 00:00:00-04:00,6259.0400390625,6262.06982421875,6201.0,6229.97998046875,5236740000,0.0,0.0,GSPC,S&P 500
2025-07-08 00:00:00-04:00,6234.02978515625,6242.7001953125,6217.75,6225.52001953125,5739030000,0.0,0.0,GSPC,S&P 500
2025-07-09 00:00:00-04:00,6243.330078125,6269.16015625,6231.43017578125,6263.259765625,4813340000,0.0,0.0,GSPC,S&P 500
2025-07-10 00:00:00-04:00,6266.7998046875,6290.22021484375,6251.43994140625,6280.4599609375,5367350000,0.0,0.0,GSPC,S&P 500
2025-07-11 00:00:00-04:00,6255.68017578125,6269.43994140625,6237.60009765625,6259.75,4656210000,0.0,0.0,GSPC,S&P 500
2025-07-14 00:00:00-04:00,6255.14990234375,6273.31005859375,6239.22021484375,6268.56005859375,4722250000,0.0,0.0,GSPC,S&P 500
2025-07-15 00:00:00-04:00,6295.2900390625,6302.0400390625,6241.68017578125,6243.759765625,5133670000,0.0,0.0,GSPC,S&P 500
2025-07-16 00:00:00-04:00,6254.5,6268.1201171875,6201.58984375,6263.7001953125,5177460000,0.0,0.0,GSPC,S&P 500
2025-07-17 00:00:00-04:00,6263.39990234375,6304.68994140625,6262.27001953125,6297.35986328125,5512290000,0.0,0.0,GSPC,S&P 500
2025-07-18 00:00:00-04:00,6312.9501953125,6315.60986328125,6285.27001953125,6296.7900390625,5184700000,0.0,0.0,GSPC,S&P 500
2025-07-21 00:00:00-04:00,6304.740234375,6336.080078125,6303.7900390625,6305.60009765625,5010840000,0.0,0.0,GSPC,S&P 500
2025-07-22 00:00:00-04:00,6306.60009765625,6316.1201171875,6281.7099609375,6309.6201171875,5662040000,0.0,0.0,GSPC,S&P 500
2025-07-23 00:00:00-04:00,6326.89990234375,6360.64013671875,6317.490234375,6358.91015625,5642510000,0.0,0.0,GSPC,S&P 500
2025-07-24 00:00:00-04:00,6368.60009765625,6381.31005859375,6360.56982421875,6363.35009765625,5282720000,0.0,0.0,GSPC,S&P 500
2025-07-25 00:00:00-04:00,6370.009765625,6395.81982421875,6368.52978515625,6388.64013671875,4470720000,0.0,0.0,GSPC,S&P 500
2025-07-28 00:00:00-04:00,6397.68994140625,6401.06982421875,6375.7900390625,6389.77001953125,4565620000,0.0,0.0,GSPC,S&P 500
2025-07-29 00:00:00-04:00,6405.6201171875,6409.259765625,6363.919921875,6370.85986328125,5076120000,0.0,0.0,GSPC,S&P 500
2025-07-30 00:00:00-04:00,6381.22998046875,6396.5400390625,6336.3798828125,6362.89990234375,5375070000,0.0,0.0,GSPC,S&P 500
2025-07-31 00:00:00-04:00,6427.02001953125,6427.02001953125,6327.64013671875,6339.39013671875,6077080000,0.0,0.0,GSPC,S&P 500
2025-08-01 00:00:00-04:00,6287.27978515625,6287.27978515625,6212.68994140625,6238.009765625,5827150000,0.0,0.0,GSPC,S&P 500
2025-08-04 00:00:00-04:00,6271.7099609375,6330.68994140625,6271.7099609375,6329.93994140625,4842580000,0.0,0.0,GSPC,S&P 500
2025-08-05 00:00:00-04:00,6336.6298828125,6346.0,6289.3701171875,6299.18994140625,5517410000,0.0,0.0,GSPC,S&P 500
2025-08-06 00:00:00-04:00,6309.2998046875,6352.830078125,6301.10986328125,6345.06005859375,5408560000,0.0,0.0,GSPC,S&P 500
2025-08-07 00:00:00-04:00,6374.31982421875,6389.7099609375,6310.31982421875,6340.0,5306090000,0.0,0.0,GSPC,S&P 500
2025-08-08 00:00:00-04:00,6355.22021484375,6395.16015625,6355.22021484375,6389.4501953125,4769910000,0.0,0.0,GSPC,S&P 500
2025-08-11 00:00:00-04:00,6389.669921875,6407.25,6364.06005859375,6373.4501953125,4652400000,0.0,0.0,GSPC,S&P 500
2025-08-12 00:00:00-04:00,6395.169921875,6446.5498046875,6385.759765625,6445.759765625,5135300000,0.0,0.0,GSPC,S&P 500
2025-08-13 00:00:00-04:00,6462.669921875,6480.27978515625,6445.02001953125,6466.580078125,5195950000,0.0,0.0,GSPC,S&P 500
2025-08-14 00:00:00-04:00,6453.4599609375,6473.919921875,6441.06982421875,6468.5400390625,4462050000,0.0,0.0,GSPC,S&P 500
2025-08-15 00:00:00-04:00,6477.3798828125,6481.33984375,6441.85009765625,6449.7998046875,4575060000,0.0,0.0,GSPC,S&P 500
2025-08-18 00:00:00-04:00,6445.02001953125,6455.35009765625,6437.7001953125,6449.14990234375,4162290000,0.0,0.0,GSPC,S&P 500
2025-08-19 00:00:00-04:00,6446.240234375,6456.47998046875,6400.22021484375,6411.3701171875,4377440000,0.0,0.0,GSPC,S&P 500
2025-08-20 00:00:00-04:00,6406.6201171875,6408.39990234375,6343.85986328125,6395.77978515625,4470390000,0.0,0.0,GSPC,S&P 500
